mapping_id,source_table,source_column,source_value,source_value_description,destination_table,destination_column,concept_id,concept_description,map_on_presence,override_source_data,mapping_type,mapping_criteria_value,mapping_notes,mapping_logic
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Sixth,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Eleventh	",,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_OP_010415_to_300619,A5th_Procedure_OPCS,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Tenth,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Fifth,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_APC_010415_to_300619_P1,a7th_Procedure_OPCS,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Fourth	",,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_APC_010415_to_300619_P1,a9th_Procedure_OPCS,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_APC_010415_to_300619_P1,a3rd_Procedure_OPCS,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_APC_010415_to_300619_P1,a6th_Procedure_OPCS,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Third	",,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Seventh,,,PROCEDURE_OCCURRENCE,procedure_type_concept_id,32817, EHR,false,,PROCEDURE_OCCURRENCE_procedure_type_concept_id,,,32817 - EHR
,SUS_BRI_AE_010415_to_300619,Ethnic_Category,,,PERSON,race_concept_id,,,false,,information,,,See Lookup Mappings
,tbl_SRPatient,Ethnicity,,,PERSON,race_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_APC_010415_to_300619_P1,Ethnic_Group,,,PERSON,race_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_OP_010415_to_300619,Ethnic_Category,,,PERSON,race_concept_id,,,false,,information,,,See Lookup Mappings
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Ethnic_Group,,,PERSON,race_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_APC_010415_to_300619_P1,Sex,,,PERSON,gender_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Sex,,,PERSON,gender_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_OP_010415_to_300619,Sex,,,PERSON,gender_concept_id,,,false,,information,,,See Lookup Mappings
,tbl_SRPatient,Gender,,,PERSON,gender_concept_id,,,false,,information,,,See Lookup Mappings
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Sex,,,PERSON,gender_concept_id,,,false,,information,,,See Lookup Mappings
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Main_Specialty_Code,,,PROVIDER,specialty_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_OP_010415_to_300619,Main_Speciality_Code,,,PROVIDER,specialty_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Eighth	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Third,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Fourth	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Third	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Tenth	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Fourth,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Eighth,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Second	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Five	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Tenth,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Second,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_First,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Seventh	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Ninth,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Eleventh	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Fifth,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Ninth	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Sixth	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Eleventh,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Seventh,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Twelfth	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Sixth,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Twelfth,,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_First	",,,MEASUREMENT,measurement_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Tenth,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_First,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Fourth	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Twelfth	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Eighth,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Twelfth,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Seventh,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Sixth,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Second	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Eighth	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Third,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Sixth	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Eleventh	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Ninth,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Ninth	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Third	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Eleventh,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Second,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,tbl_SRPatient,ethnicity,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_First	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Fifth,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Five	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Seventh	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Tenth	",,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Fourth,,,OBSERVATION,observation_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_APC_010415_to_300619_P1,Discharge_Destination_Hospital_Provider_Spell,,,VISIT_OCCURRENCE,discharge_to_concept_id,,,false,,information,,,See Lookup Mappings
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Discharge_Destination_Hospital_Provider_Spell,,,VISIT_OCCURRENCE,discharge_to_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_APC_010415_to_300619_P1,Source_of_Admission_Hospital_Provider_Spell,,,VISIT_OCCURRENCE,admitting_source_concept_id,,,false,,information,,,See Lookup Mappings
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Source_of_Admission_Hospital_Provider_Spell,,,VISIT_OCCURRENCE,admitting_source_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Twelfth,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Sixth,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Third,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Eleventh,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Third	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Tenth	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Sixth	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Eighth	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Second,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Seventh,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Fourth	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_First	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_First,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Ninth,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Fourth,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Eleventh	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Ninth	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Eighth,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Tenth,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Five	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Twelfth	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Second	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,"Accident_And_Emergency_Treatment_Seventh	",,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_AE_010415_to_300619,Accident_And_Emergency_Investigation_Fifth,,,PROCEDURE_OCCURRENCE,procedure_concept_id,,,false,,information,,,See Lookup Mappings
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_13th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_2nd_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_1st_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_Primary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_3rd_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_12th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_4th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_7th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_9th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_6th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_3rd_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_15th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_8th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_8th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_Primary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_7th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_11th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_10th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_5th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_14th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_11th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_4th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_12th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_9th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_2nd_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_6th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_10th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_source_value,,,false,,information,,,ICD10 (without . In code)
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_5th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_4th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_3rd_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_7th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_2nd_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_7th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_12th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
,SUS_BRI_APC_010415_to_300619_P1,Diagnosis_6th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
,src_BDCT_CDS130InpatientFCEdata010419_310320Final_V2,Diagnosis_6th_Secondary_ICD,,,CONDITION_OCCURRENCE,condition_status_concept_id,,,false,,information,,,32908 - Secondary diagnosis
